trade_date,Appliance,Army,Bank,Car,Chemistry,Clothing,Commercial,Construction Material,Construction decoration,Digging,Electronic,Electronic equipment,Food,Health Care,Housing,IT,Light Industrials,Mechenical equipment,Media,Metal,NLMY,Non bank,Nonferrous Metal,Others,Service,Telecom,Transportation,Utility
20120120,112.63469703114652,90.28386308717704,192.63195544427978,113.63094196790661,76.26952787723197,160.1748029182784,174.4496626039308,218.73451278126257,212.18773556210903,2.498542516865162,156.0763799852984,137.45964321644388,265.77800395630015,291.7824469035896,165.1490480392246,132.16648389848123,120.13259078538535,200.87203626976725,133.76843363889995,40.781567866773905,270.473328324568,151.06796515872935,-69.16641554378864,120.66983523021385,178.82139015289613,169.50058817238798,50.88177154562339,89.47768207742716
20120130,-188.23959427970942,-37.36940445801205,-187.3507483092404,-123.04716677018877,-55.98368475472862,-71.92727754652081,-124.62393784586445,-193.9644039877635,-158.11658670189001,-169.0867366625373,-29.54048140043764,-37.458285091602534,-114.49679776763227,-64.2302943414816,-235.57784807577866,66.35305768754642,-7.620666661781624,-74.64114832535884,70.05727489491409,-129.81077311621246,-14.08646550629659,-218.7215074460541,-35.315367386749514,-42.57778250126206,-26.309971258014592,-175.98942410972484,-162.924319217583,-95.5109228256431
20120131,-52.87802354158582,76.73613862693821,19.273907773190228,-90.03200076419736,16.027942621114374,9.769002530232331,20.35324624492392,-9.598866865472466,10.46045749699015,51.1894629857628,16.96646380065671,-93.851322317278,111.4350882017519,0.1271298217957723,75.33405429184155,-23.33049900564289,-38.42571883226881,1.1783862535887217,171.361616950642,-81.67961160413793,37.59671619019942,-10.771509357748753,39.81983915453172,23.74805712875316,1.9507437210436478,-73.9353161556694,23.315232820116336,52.048776402836914
20120201,-8.114307709112472,-159.2502785241497,-141.98171805758997,-64.34200062655133,-62.9767708632062,-22.913534746132584,-37.01063445406873,-253.5012405566833,-65.72029442691903,-199.17297281744158,-48.790764304373475,-47.22235914625129,10.758730469804563,5.943243612602219,-129.34798428176393,-9.931605750470165,-64.48620834345532,-126.07247292708792,-165.59470096956898,-115.56270034558109,6.9965921770861605,-223.0240442937572,-305.7404326123128,-75.60077996579331,-101.59619501859495,-90.66190120394691,-77.19518147797737,-52.80460374118054
20120202,142.5842152662457,187.79968034096962,301.54841561299486,165.93904115126526,192.6096091242814,176.3776657148065,162.2820774196921,200.70628897738374,169.22466260915584,254.156784539215,228.04447417669425,181.333122020154,83.16070611689642,130.07019661404567,205.31912932893454,183.17704293872947,171.37522505501343,224.8812132520449,326.2726340963444,146.51961142356294,198.0579949490992,384.85195554424365,270.17926529833846,176.89620256559846,260.9412154567479,197.596505138131,154.01246189163254,123.82185629706937
20120203,61.48761009259069,206.562949405151,72.80379036159977,103.18706881126111,233.42337291677285,171.52955645907588,120.82086169258517,58.661826795873935,104.99746288658451,46.74932667472408,323.2216187574513,216.11103904527175,58.18606862667406,165.27396723367565,125.60726734211049,226.064198077935,182.54662004662003,92.30279560766007,187.87663948954273,53.41357367041954,74.70581629697926,79.85703344396222,76.24927827214725,171.77873686291304,63.67453106042752,135.91182120315884,85.88619481094271,75.28079162556874
20120206,95.13655794403012,-43.67874983988728,-30.90489720269897,-8.816120906801007,117.70174477480619,93.15238956129745,84.30830026969761,217.37347463634393,15.257641696495249,43.417461025042904,96.5610162966765,134.84686880999544,158.71671489096843,107.6200816789843,-57.565569457697556,57.14556546349522,114.17452391512741,49.72404730617609,32.47506379030387,6.635256603035033,82.54087445222075,-84.79641768061029,-16.499321886508852,105.135646360739,46.48883530722962,64.37493889645111,-2.0755007886902996,41.369814562174724
20120207,-205.30674738123992,-65.86988125410079,-148.73065296938566,-178.56580108407914,-205.75591507235913,-149.92468872308132,-150.9524304538338,-232.04277338990582,-176.06335452435894,-143.3088101173466,-162.1230896323833,-217.4008369039565,-124.8460994076645,-182.79750370019988,-230.8330530328512,-153.49710846455767,-183.54528865060615,-191.1127847862926,-115.14450867052022,-128.9916327173156,-190.55321525822143,-274.85439869214264,-142.07675490461878,-196.0960287188692,-77.9142295987741,-101.92263145703035,-182.3854234010878,-210.1482548448576
20120208,219.3091066674921,279.7311472862193,218.3432307600024,212.73608932990538,290.21197703768235,251.63099630996308,240.58159208594668,291.7049433407392,239.48177713799646,401.55118137759877,267.41810724176634,282.7449084464879,203.5082345734279,202.64536284368734,264.336999834732,275.13213042794536,257.66102012436323,256.4758827356006,203.9670658682635,209.1609398710625,202.91471176146104,308.99348602647615,643.1472140625183,261.61270073756344,171.01714086835466,238.4061964473098,195.25869360334454,204.7005307050796
20120209,39.0737403262203,32.755080186955915,-30.796324309679168,41.708067094220176,16.334460284469237,91.80071067802369,45.81783428748114,83.27154508640848,13.61109336059812,-10.35843342532044,104.7474501230704,62.1493202807306,49.28023152664808,135.39946498321217,180.91472632454628,62.150238553110505,96.23286949558522,43.35801031442356,82.5233816247937,37.30177514792899,69.64549397142093,-5.707239021208507,-81.59001566924157,80.47815365401404,40.89122335761428,-42.10262422486193,38.991206238593,29.08807011358199
20120210,35.04960751479677,6.278488642214046,-74.46562759033034,19.515896264602702,51.41569235103536,79.20972887217444,3.606426901457494,58.996549578596074,149.45470093106067,-16.84001393110436,58.368029884431294,20.640058423433736,41.80054457512034,23.567748257970646,175.6351287829865,-28.03954634130212,118.41400374305135,80.44061163852453,29.328846853401238,100.83098312566615,83.1928503798813,77.90751032478458,-26.496527181113187,84.00758533501897,21.8533144193536,35.764531654942616,58.377701960876905,12.995166049343963
20120213,-23.65227152005933,103.7810433320366,-94.55617467336593,102.6589848080316,66.99977900314246,120.7684337472186,56.53211670665456,-7.000950329803804,3.7725172121097805,10.565062349725366,292.39042129289334,133.18922257392109,139.50517233160127,164.85625686026353,-131.2875330809182,225.8755496017667,108.43332072747276,92.53363458970937,146.66878244508422,-23.625429553264603,71.91402380720629,-11.130336237339243,34.6815026427972,153.702461621398,65.07693615574259,75.99625183534637,50.52727944930547,72.03897251985931
20120214,-32.39805913022513,10.805574185855876,-42.200896538697215,20.90271928536655,8.888127389353523,-15.104726100966703,3.8939004830290838,33.341117616771285,-64.04575594733038,8.93023329491947,-61.56783738272792,-24.16666158750282,-7.936194500706171,27.881123151953595,72.13851995730309,-14.656575679163668,89.1763937637744,-32.25773625993426,-35.07596067917784,-54.89773950484392,18.077528722237066,-100.89243205461968,-58.71047428093515,-12.40886276785549,99.11694278921074,-64.0729919524322,-28.260463378176386,-23.592246305541376
20120215,182.72433620068432,262.52776020148633,21.1898714265225,134.40829121025297,146.09590653285687,148.53038401631537,120.78749741279977,138.38957717567484,133.40839796060374,100.36064944596886,221.7011459475814,149.20038491499795,85.27833561382145,100.2989255157642,101.37380177816772,195.1666222860149,134.97569493605172,148.13075525246543,258.72699145797367,143.24908116349877,129.09486060592306,173.55177389150967,167.95088223659653,239.95549511682532,116.2926845587067,273.71617239549556,173.6151774212437,153.86823238720385
20120216,-8.858447940534575,-70.60217367651148,-26.223574439401848,-7.875363807567197,-36.53849195678651,-2.7051945255696093,-35.34593537004874,-52.94063954726626,-7.802990105808546,-91.09783566741748,-81.91747572815534,-8.036625339750595,-98.85229075300924,-41.043656584899786,-20.1228872043376,25.09937824890429,31.531681357059703,-45.3699512096977,8.741831850864349,52.519010304304054,-23.473126351525472,-66.88862289904344,-65.42411980175505,45.33326894520168,-18.601267366349894,43.830074173971674,-46.1020461020461,109.4430754671763
20120217,8.91583452211127,31.29071140710798,45.595308080784704,-36.78066387956046,-46.885749060697464,-44.7858452430916,-29.038690685870595,-59.00623708717185,-35.484475541950395,-40.02775257511875,-64.23982869379014,-18.31534934721444,2.035611899282447,-40.335318412092995,15.079512113156659,-58.397407383872405,-7.095537768818096,-8.791963942842129,19.433587352883375,-18.553303826503534,-81.70347534576574,41.31478218603804,-10.14850461232988,-53.54149014800526,139.27253601911633,-34.56821866540964,-2.8911092608011844,-83.15401728728254
20120220,184.64081398341153,71.24651049884694,10.04534227891031,15.17166529089853,15.365475000531678,0.27735711947989994,-5.068921978538492,133.6779477539923,42.88347481536282,40.347388434410185,25.30637991108975,-1.7503938386136881,-26.401035689451458,-47.60576202992614,77.90822230730512,63.53426951569501,-5.24248135269291,12.744393983836872,29.42073835156693,-24.32133758109039,7.246869126072876,13.210705713882334,13.664709438587483,-31.717838112154272,10.211083518494315,58.98415383181991,5.379018358069106,-16.365709242028615
20120221,204.56853531844177,92.9173144365306,40.647412467661596,88.52630414127577,78.24900596157624,93.91051598087398,42.692747458106396,122.00507894446285,73.10251832245015,120.29879009383147,147.03569154713307,158.10634598667053,138.11737142425272,82.44709104000188,150.55663695659598,212.70920003810852,75.88986342480398,116.06881294636995,331.37046131114056,25.95656909777747,81.52481386770462,115.41599105677136,83.22719729173903,179.2759868361243,49.779257554614375,117.20531235750113,25.551052969298272,69.74502544833895
20120222,281.79744677609057,143.04819219563453,13.479004387553468,246.49285711584065,196.84272071720912,205.19753147479545,157.86397010439586,159.72184346877557,193.60796246831558,114.92344621899127,226.8432397318924,210.17192913643197,96.14775332202694,178.0331189014218,294.50231505818135,250.07152008159508,184.77028914836976,179.74476243733898,259.5381314937114,113.17352812001572,190.12665757560453,221.925745975169,121.74616757937561,150.873745943854,130.28720838645242,226.6245061515384,117.97334932450742,99.44212419595769
20120223,-20.516192972625007,35.66971958656087,-12.865652370988641,20.04385284932781,34.24869823952393,32.14776123421556,65.41225387547266,3.569923528480206,56.7846742176908,110.60541402688284,-29.305404176381,13.445593366840606,90.32191372438987,53.42749762049223,1.1438188844497823,-18.74829354124321,92.06780538302277,39.33609307253144,-51.865518655186555,129.50679533537826,48.90271773549578,-23.181517123154247,102.50827899539185,-8.035709048677628,-40.358942090729464,-13.152911200633543,42.969083915087616,1.1470243772865025
20120224,83.11521969148521,159.29805628218514,118.23224682528767,111.62317783451034,108.62458622269585,138.7532071582699,111.4151095891231,306.286726233599,186.07744158631323,189.07382473429396,65.00886813624352,124.91680447817153,116.49732356180323,119.5015145057906,437.21560970827784,53.007185148262074,81.16269080604938,162.59050448003285,192.8823129391885,92.51487007301905,99.30236254130747,193.49799863321294,70.77369795914002,134.89715412792336,118.42867720439108,8.343446601941746,158.99766780722808,89.15582651736939
20120227,222.9892992751122,-23.43921392035286,-18.485879597116565,85.98107687655522,51.691561798153366,-17.682529766474133,42.334245147844214,-28.27351895965947,32.58295596849721,-6.879035810348544,77.7513252249466,9.558884739369688,23.038391290981757,15.036871426269867,1.2914537072548389,56.47667767175803,4.705912279251378,2.115242243310546,0.0,59.06920173853941,40.64356838592398,46.35482511588706,72.55957690837263,-41.29742253113235,30.06597811864926,18.1198112232595,77.69604146767878,34.22239772169772
20120228,-49.11759409328291,-86.33859543539651,112.30089740854558,26.513605380744767,-81.92651439920556,-108.29846250125959,-81.71736169660808,29.763536534741096,18.871049798274985,-76.30294595395564,-70.22852819846696,-98.7955262403212,57.716178571944056,-116.44545041472755,-60.103537734926185,-88.86911347347156,-98.33272948011417,-37.201165059742955,-15.365020318217658,96.99631485128269,146.02721661964827,36.4170225747407,-44.49259203614232,-102.01410981929428,-45.08273097465137,-102.5390625,-20.618328141800887,49.54863636905685
20120229,-97.4080324301336,-115.45915150949124,-54.35978004713276,-130.9205146033656,-105.38683558529796,-121.54779074692645,-130.7490652288926,-210.35560796441058,-202.34882883308435,-98.2100667208498,-203.04750952346726,-121.9388567870125,57.13383668512529,-63.106255514658635,-281.39184247095733,-168.95786063554849,-61.88373048479868,-143.66762509407383,-165.83311397736247,-134.23498386450586,-171.25111859206544,-203.3663253481259,36.6162652468487,-92.48867395685821,-35.96663825448289,-121.9452879090031,-139.7945015273535,-122.51920851997983
20120301,188.8740656810249,133.93331679835595,-4.197432795941579,51.653835342904806,44.606901678954216,49.17392153882895,12.016371176369612,-17.92181409175756,8.738414068244001,1.9852101841282446,172.18737390411212,61.927311645090825,-31.12469856309128,-35.259329929050296,86.88607594936708,79.97580978592894,39.20884685941658,38.178027077031516,-12.971503870861472,-51.22941675219777,38.04445022517762,-3.393544508760193,-79.50744426037501,55.21650682941005,88.86206193561797,45.79282790056415,33.68387849019619,52.018260451705906
20120302,340.61252858616206,218.7569199212149,87.64127131768944,247.7538005621854,194.7511256399186,196.81339454496353,186.25581297413714,239.9281840363981,67.31736101493867,193.92035543477016,171.58064795314888,175.10935227898602,46.483915813656395,147.65000028837892,395.10882660027306,166.3350576999602,148.82350291791866,212.4962210974908,209.05061333883106,145.14985960474024,179.45935439983154,268.4719986033249,158.77363256840482,180.7243128465259,118.58819427385036,156.14824980919104,139.84090360465052,148.73376118939206
20120305,-22.636011205259187,70.93978102189782,-98.56229745940236,-85.76207756860967,31.561168670750458,-18.909499242560674,-0.47248093834714355,-3.1476726732585694,-69.31942558777968,-47.10384375602605,91.11471945884239,-23.198134984505938,-4.790730559696243,-41.973821067050125,-55.39695355386523,-16.981609278462262,91.04049907437933,58.249460476308705,77.94987782467335,-113.36204228527973,16.918858427872095,-77.831302540852,42.560876973937354,21.494287502027763,25.569839336828792,-108.17481712319795,-54.423049240956246,-85.14146082962877
20120306,24.425861859147094,31.14312246608231,-152.20830884679717,-64.48476529547177,-92.62656367008258,-110.91240043091324,-105.89979387045142,-215.9827213822894,-165.86564521374626,-224.8397830793626,-2.5998482250765904,-124.15460046618976,-88.66208626735468,-140.72127142853066,-70.42828008157716,-118.22897816383158,-17.340168878166466,-164.3375232597881,-43.88337841899609,-186.03486364896654,-189.18174790592272,-139.55790796413,-213.3881725558883,-121.46263910969793,-41.75259342582178,-118.41866819075233,-125.47386703332795,-94.00851599570044
20120307,-49.946671522593064,155.11927475529765,-114.44021611894804,7.843080819709877,-63.71494663365935,-35.57878581356287,132.16490168220727,-96.03978829224181,-68.53090321158227,-146.09271268304886,-108.87059931542954,-30.956512639849315,-40.844503250302026,-30.508454952269027,-85.24638905841667,-68.00146502258576,-54.81710847619767,-88.03003832009344,-25.359256128486898,-55.41024542728772,-86.4576643478167,-22.398146360301215,-209.2521572387344,-70.16866228917215,-15.139451606703718,13.401516487391994,-62.74487696253911,-62.647626584175626
20120308,86.53821014928495,40.57764783048549,55.119572788483865,81.1374339432721,148.31114197026628,174.27457400745354,140.456720005656,148.63888672562092,160.51552431165788,142.4001812223919,159.66744830526542,117.2710997591598,95.49012245841035,93.28618214758554,169.70954848026895,108.29348641107273,112.64325627606456,129.41989891809249,177.15899919289748,69.32798137812847,132.45069165065246,271.2195688353911,267.5023053508622,161.0137026668631,126.20935905443147,60.22611206987638,131.61477716256695,106.59926038090987
20120309,20.347330222913428,113.15824438637672,12.561363646859428,98.8492548862984,165.96487521192088,131.8018208765615,226.3299170326989,121.40328222823183,103.78228782287823,239.4054335059784,159.53614917084565,155.13504789791,298.8159649831746,136.7230760822352,44.73604569051813,161.91599581681544,107.19582480710383,145.35945701705475,159.40362425155635,57.155598836865366,155.32655648922224,38.34160770977193,201.77132759493136,85.3793639469395,108.65433104464876,126.94300518134715,92.33336319655976,144.751922066759
20120312,-63.63412962220469,90.98075280825067,-94.96838230885248,-38.736012485919794,40.08392881886023,122.98208035107884,67.580811481068,-39.03247564718616,0.1201359939451459,-57.01348617159705,-0.20652907240909277,79.0643951971076,45.85180889813294,246.8571752887426,-157.2500743567657,100.46011811094291,4.3339896231905595,5.685587036861556,99.1374263299637,7.556321745465076,36.29341586646562,-68.69498301394546,101.1756212458417,20.53151904485303,174.60311369157031,87.67017209074001,-34.95320154681787,-7.119615423087559
20120313,33.14893155439852,35.912291551389295,95.87892898719441,64.19663809544065,169.01116883372927,101.10237195763918,51.86200980807106,145.4296355204208,97.06871696299855,123.81517932114409,58.793156862070155,103.16564223709514,156.80222319387101,15.010149852252493,96.54024865000628,182.63136070138026,64.17714625210417,112.88947817028128,-20.483091787439612,88.57279788763599,157.56374505142304,135.12747339973163,55.99417948474043,142.9096168415253,56.76225102869793,89.44421217126683,75.21811024937226,84.49526590984031
20120314,-439.15602471901366,-494.48648648648646,-119.27549133107942,-426.5743379133749,-416.5959818723796,-398.0625680170445,-382.4107343364024,-479.96378217565643,-303.4575480677708,-397.68810746489476,-461.5047669890288,-477.6197602704413,-229.1305087629743,-336.00548625532656,-460.16729115813365,-473.31770345505635,-450.55681615535514,-411.21162742784367,-598.1333746417783,-152.3754890580954,-350.71877108308684,-317.09181770716793,-327.34496237987247,-430.1008340595045,-401.6561283499471,-372.67502683314535,-325.26165714348866,-387.64035103084655
20120315,-104.84702646957717,-208.01583149466597,-59.89086139210075,-173.1775336458157,-93.06089419380943,-108.81595470702169,81.1109781476109,-295.4643651986293,-123.31666615540355,-88.88586269283894,-196.89163784567253,-150.0806302918202,94.05573337698569,85.06924573652283,-295.10627981926115,-66.0124452695152,-117.84099836439269,-106.45466886738092,-106.06528678817835,-200.92566887995883,-48.56614246068455,-24.746040152135187,-189.98633515090805,-158.46267553584627,-13.792510627656915,-44.736099350832625,-141.08158742488976,-145.84396335981728
20120316,165.016501650165,157.14833269451896,25.641025641025642,188.80922518205134,217.7353481723504,335.95679095364386,333.9065883797149,188.19793685106575,169.39466409913967,113.47286642157103,220.31590812607047,213.5757899897491,409.5680902637004,253.28199788340572,161.75890240728148,197.57063119329217,274.9178960537976,184.79580655669736,233.97169025811823,108.16559693105081,266.55281064049416,162.06876580628972,273.1203944443696,207.45591636877046,332.7686113708658,140.48169201763463,146.11311310151441,200.58313351045143
20120319,-1.9786307874950535,67.69582618639222,-44.733612508548575,22.415098222225488,140.6979939543831,147.76299627339537,56.79000585550628,166.0047547719496,45.93432369038311,95.23680134771622,148.60490431992667,128.87535164352437,-81.90594572198052,109.13719630306049,60.07097795056332,106.5163662668033,136.9202767577989,102.83698254388261,115.12488812952567,132.6459817962113,158.3482925442591,-21.18221453878815,266.7247149166518,138.55372046757466,229.43109872466755,105.26462940699527,36.94440637704993,72.03243876940554
20120320,-151.93494413759603,-263.1698507530497,-124.405380862086,-255.58390895625266,-240.7851754770621,-232.80385288068484,-265.7707351318825,-219.44658474931398,-167.51386321626617,-124.48356144104862,-257.362021636193,-250.93847024324114,-144.81153278646065,-274.5234367301355,-36.42695512544096,-270.3734410134978,-259.4437006543962,-229.19584780397952,-285.74301226623766,89.41931856312405,-302.43199684923485,-260.6278675728673,-198.2312459446894,-219.56203701553537,-194.96792487053344,-278.9574888984188,-200.4835727492533,-78.95699963401391
20120321,-30.28033285530294,31.029454651501894,-7.813728339535084,7.750858802680442,46.19485646778477,21.740043690136112,-50.25528310094558,51.801154330952436,32.83676233233772,159.0113573978827,13.399971027089672,28.311669946617332,-100.22602146271323,-44.30121448373886,13.849159570346313,-81.77827910056153,54.52968945695109,8.542392851882763,-0.8280030636113354,13.437839878475188,14.90918223936986,-52.97314203057195,250.55902757869387,5.935774915415208,-55.72334642102084,-22.057620196241665,78.72232962363063,-1.8142564270033927
20120322,69.40276969733063,20.583549441220594,69.5679539201709,-13.534699586063772,-99.50298760232977,-7.859740314180019,-78.06477593050681,7.452384488040436,22.312623274161734,-97.96068541819172,-52.298455640348664,-19.85916444622015,-21.443643638157354,-47.07099663293952,91.3356657748508,-10.507447926324247,20.122138184791496,-5.788172507161637,-56.101852810268085,-70.82426336931397,-22.090367745928756,15.917621396427377,-201.87330289131384,-41.76306578869312,-68.82963052952879,-21.108028895180098,0.8064190960041934,-31.573790125024953
20120323,-160.68715139714112,-218.64265156438586,-37.361138733414776,-172.27423830014718,-204.91449629204757,-195.4419599781852,-199.3935282623947,-241.95343392514144,-122.38471851514741,-213.90281191337834,-189.13337502363257,-205.7865130504149,-13.35383897123947,-161.16754152748425,-223.9679567971481,-149.1152085137978,-178.82301939958816,-196.32287259627182,-82.85797560061623,-88.91319775615094,-188.8790254441224,-116.34751216449537,-189.7108278668106,-194.38123264985168,-218.12677041641342,-175.29567299103155,-106.66912412668974,-172.99232426200663
20120326,37.1750649638884,-80.08637463812823,44.155461445960654,-22.90775224384881,-15.339012913790603,10.964384470152806,60.57952837890602,-74.9912702614416,-32.18937563818395,6.169946428253608,-40.46812579213021,-18.603672647491962,146.5042813487194,51.73478991402556,-69.5516484616861,-16.77030337290371,-51.150895140664964,-46.158621449240535,-84.38995717524561,7.3884885524035395,-23.056043081551895,-19.45409429280397,-20.975229127266473,-80.31445356402982,66.3579342282666,-18.693356221178046,-25.441144793297976,-36.05962186793781
20120327,-47.21805065460341,67.9352701264218,-4.164261174889505,18.50650223268279,-32.38597438186385,-65.12656672401081,-30.43079419962601,73.77037551958462,-8.05771573128455,-35.75176535458281,10.716279069767443,-37.84879151849833,-367.20589480816466,-92.10911785486567,-19.70497161895879,-4.404094549618416,-46.19419832187178,-55.526495795276226,28.792818732269126,-5.833508034745832,-45.399168501390385,2.6851244107643653,123.4122860959732,-9.860302178453097,-8.191534379209807,24.70395336126799,-26.32316204795368,-25.40744872033216
20120328,-454.4718194146807,-460.6959145609846,-154.8046242555649,-368.02832932844314,-451.8567887863704,-426.60858809927134,-405.7142688620123,-429.6075145404104,-369.07842916619785,-427.8630647784521,-499.5576833012437,-453.9464537227901,-228.3038377131281,-398.385932567463,-204.38490877402734,-429.2736966004293,-444.8144312327115,-434.5539146267449,-455.14038420941523,-430.3355312958859,-514.8947379974974,-271.3236098269057,-465.2971240652688,-425.33104462972045,-366.5122857187262,-372.1903986508098,-302.19860604748334,-343.874254473161
20120329,-52.46467604759642,-423.5420117311548,-88.6211074993749,-137.23102877514643,-186.28595111629784,-146.8357843412612,-193.19201780378947,-189.96915760229788,-134.3614908283678,-212.5949010376952,-242.8031518243492,-183.54520556619752,-68.00566503925756,-155.33294688790667,68.11725622832388,-159.6153972627965,-165.87547677194524,-255.27684954105158,-158.35803069845622,-145.8135778172756,-216.33975582942776,-204.18591342026733,-316.5942162309114,-227.1068368954169,-73.24382206913798,-173.65830086678142,-115.07570134627105,-113.36657551873894
20120330,80.9643581344564,111.96650107935187,132.15538445864323,90.608724417962,-75.85103190744508,-17.78710207060111,-3.009036512777435,15.83982576191662,54.60813727038265,0.6986374452734001,-31.6770385577725,-52.7999793573691,-191.24494935768513,-52.747953716737356,120.6290124299959,-27.60215470573296,-83.7088605828927,-8.681497558328813,-141.57939682682368,-75.09780122535626,-48.73115659615237,157.21826945145745,-106.45779688510271,-0.3930946375339863,-88.65485956208887,20.82308827145316,66.35736524021733,11.193325654191314
